Clust_id,p_id,Age,Baseline_date,Gender,Income,Education,value_1,value_2,value_3,outcome
J36,104588,36,7/8/2008,Male,60500,high school,57.07239069,95.22858924,13.00574279,0
J36,106786,42,3/8/2011,Male,60500,High School,64.55321284,90.9392421,11.27751743,1
J36,108370,46,1/13/2010,Male,55000,High School,60.09126642,117.7365091,8.370394615,0
J36,103231,50,9/15/2012,Female,44000,High School,54.17045839,93.6543916,9.564400707,0
J36,101285,46,12/8/2009,Male,38500,College,74.82572265,111.2822838,12.7149466,0
J36,102234,52,2/4/2006,Male,49500,College,61.42850273,89.17764979,9.919219522,1
J36,109857,66,2/4/2014,Male,38500,High School,48.90681211,109.6859992,11.18712304,0
J36,100829,39,5/13/2012,Male,60500,High School,55.70912082,108.6198635,7.492956231,0
J36,108859,44,4/18/2011,Male,60500,Graduate Degree,78.00541725,87.48087441,10.58597977,0
J36,101848,48,9/23/2008,Male,33000,High School,57.59381532,94.63041538,15.3317864,1
J36,101011,54,10/5/2009,Male,71500,High School,65.6797586,95.34934182,12.3942443,0
J36,108562,48,8/15/2011,Male,60500,High School,79.57938807,100.0370865,6.930696325,0
J36,103583,40,5/18/2006,Male,44000,College,66.16815419,108.7336682,12.96184987,1
J36,109471,43,11/7/2010,Male,55000,College,80.78950377,98.91846354,9.297997492,1
J36,109724,58,11/6/2006,Male,38500,High School,61.45762318,87.56994479,13.85220992,0
J36,108574,190,1/10/2012,Female,55000,High School,,97.35668441,3.768283858,0
J36,102342,37,7/17/2008,Male,27500,,52.15905016,93.38319192,11.31592981,0
J36,108448,51,4/12/2009,Female,71500,High School,56.86974921,102.042834,4.630657444,0
J36,100585,44,6/9/2008,Male,44000,High School,65.85896641,97.19177623,9.652679904,1
J36,104609,58,2/26/2006,Male,27500,High School,73.26981107,101.9841035,7.182995117,0
J36,101158,39,3/17/2013,Male,60500,College,63.65901842,99.06437415,15.77527124,0
J36,109276,42,2/8/2010,Male,55000,College,76.21404608,99.11665148,14.154911,0
J36,101395,53,10/19/2007,Male,49500,High School,54.01722424,98.83699789,15.60866439,0
J36,106843,67,3/7/2007,Female,88000,High School,64.09568206,99.94898014,8.858237137,0
J36,105797,48,7/10/2012,Male,82500,High School,45.66942548,108.6132532,15.75130157,0
J36,101614,47,10/15/2006,Female,49500,College,50.66374023,90.1344134,13.8270011,0
J36,101505,48,11/7/2006,Male,66000,High School,59.15765583,109.7829659,5.253774576,0
J36,107719,48,7/11/2010,Male,55000,High School,59.54534353,95.80845867,11.13480249,1
J36,103590,42,3/17/2011,Male,49500,High School,65.80360487,85.14526111,10.15752821,0
J36,107984,36,7/6/2011,Male,55000,High School,55.70131733,99.34050185,10.2230636,0
J36,105028,46,5/6/2005,Female,49500,High School,63.0100752,102.6727528,10.67407709,0
J36,107038,45,2/3/2006,Male,82500,High School,65.79077983,112.1567153,15.04879576,0
J36,100868,45,3/17/2007,Female,66000,High School,60.16249937,91.06778974,5.311248992,1
J36,100148,51,3/4/2013,Male,60500,College,46.54733364,101.6341539,12.74871231,0
J36,107429,54,2/18/2013,Male,55000,College,63.15047291,88.07243275,11.59581002,0
J36,100845,45,6/27/2011,Female,88000,College,59.80707036,115.0749638,13.59066654,0
J36,100856,67,7/10/2007,Female,60500,High School,58.80622731,117.5862522,7.640905482,0
J36,103204,59,12/4/2011,Female,55000,Graduate Degree,65.2711042,109.4004782,7.523012217,0
J36,107436,64,7/17/2006,Male,55000,High School,70.00954996,96.97105308,10.24483028,1
J36,102743,187,8/1/2014,Female,38500,College,41.80708819,112.1669795,10.05462072,0
J36,109553,43,2/23/2012,Female,60500,College,52.83747319,114.517154,7.720538372,0
J36,106050,53,,Female,82500,High School,48.97042793,98.85729067,12.06973153,0
J36,105809,,6/16/2005,Male,71500,College,72.67262626,108.8302368,12.55247561,0
J36,102838,188,5/2/2005,Female,49500,College,48.72093387,110.5972735,11.3395815,0
J36,103484,39,2/13/2014,Female,66000,High School,46.29508869,99.80926094,11.94086293,0
J36,104920,42,12/15/2014,Male,38500,High School,52.80084558,116.1371699,7.744973155,0
J36,101849,186,2/21/2013,Female,44000,Graduate Degree,68.84886437,102.4117442,8.002448898,0
J36,107709,42,2/27/2005,Male,77000,High School,64.3120558,118.5818489,10.62296211,0
J36,109010,56,4/26/2007,Male,27500,College,59.7305461,76.57342457,9.710723648,0
J36,103214,39,6/5/2005,Male,60500,High School,68.32051475,111.7698514,10.03077996,0
J36,107185,42,8/21/2008,Male,33000,High School,61.7984208,102.9464985,15.5729016,1
J36,109194,54,9/29/2011,Male,88000,High School,68.9002368,102.2322502,9.334290967,0
J36,107673,53,11/7/2010,Male,77000,High School,63.32138255,99.09312096,8.527839838,0
J36,102652,32,9/10/2008,Female,33000,College,45.18364664,98.38130228,9.906852442,0
J36,107412,40,6/15/2005,Female,38500,high school,61.8399034,91.97259111,5.936616132,0
J36,109003,62,1/14/2013,Female,71500,High School,,98.2474393,8.55120145,0
J36,105886,48,11/14/2010,Female,66000,College,45.85949904,110.6660008,11.84531303,0
J36,109407,33,2/21/2013,Male,38500,College,74.35724142,97.08629393,9.537494177,0
J36,104783,43,9/18/2011,Male,44000,High School,90.00395039,96.75486026,14.74858405,0
J36,107232,57,1/28/2009,Male,60500,High School,53.54856618,84.60276294,14.67507874,0
J36,106359,42,3/18/2005,Male,38500,High School,78.13219997,98.5441176,6.134709188,1
J36,105774,33,11/1/2011,Male,38500,College,89.08134599,107.2463729,13.89722666,0
J36,105399,56,11/5/2014,Male,38500,Graduate Degree,63.95526904,96.76563967,3.299158205,0
J36,107792,45,4/12/2006,Male,66000,College,67.78703197,100.0068633,13.27458755,0
J36,104387,50,1/8/2011,Female,33000,High School,57.52738329,101.4904216,13.58509971,0
J36,101753,181,4/16/2014,Male,60500,College,57.30276742,92.32338029,13.52505507,0
J36,101675,41,2/20/2013,Female,49500,High School,55.57984287,102.8470694,9.831105084,0
J36,107629,70,3/15/2006,Male,66000,High School,71.94027627,104.8486095,8.329721985,1
J36,106692,48,10/8/2005,Male,66000,High School,56.74648453,116.4637519,11.49649748,0
J62,105692,38,2/21/2008,Female,66000,High School,49.0284462,107.8252227,8.117379766,0
J62,104828,49,4/4/2008,Male,66000,College,64.09598064,108.9580249,17.62032048,0
J62,107393,53,10/26/2014,Male,49500,Graduate Degree,80.40781038,86.31487335,12.33389296,0
J62,109280,51,7/27/2010,Male,38500,High School,47.81417444,98.25825087,13.73786722,0
J62,106704,58,7/21/2007,Male,71500,High School,70.80645511,111.438064,13.55415347,0
J62,105366,20,6/2/2013,Female,33000,High School,64.85119708,100.4912993,13.30423932,0
J62,108971,61,1/30/2009,Female,38500,High School,72.68382047,94.11187309,12.04841094,0
J62,104601,47,2/2/2008,Male,60500,High School,58.33480236,105.5844333,7.655418846,0
J62,100641,41,4/24/2014,Male,44000,High School,52.1289861,91.47712992,,0
J62,105152,61,8/1/2009,Female,33000,Graduate Degree,44.1793629,93.45131094,5.697354208,0
J62,104733,47,11/27/2006,Male,55000,High School,57.19939661,92.37593895,14.02944538,0
J62,103124,40,3/22/2006,Female,49500,High School,48.99828573,96.55330295,12.74145316,1
J62,100858,50,4/21/2009,Male,66000,High School,63.48160534,108.7164956,11.18789858,0
J62,108388,25,5/26/2014,Female,44000,High School,46.24096181,112.6848078,7.832622996,0
J62,109771,45,4/20/2006,Female,66000,College,39.15939306,85.64610003,18.13094289,0
J62,107176,43,3/30/2007,Male,55000,High School,65.78074169,102.5527162,8.91267928,0
J62,101427,48,9/2/2013,Male,71500,High School,62.85883521,95.35818964,11.55193694,0
J62,101778,31,9/3/2007,Male,44000,High School,59.00310599,107.2031695,8.967603611,0
J62,106829,24,5/28/2005,Male,27500,High School,63.50225912,86.00443342,8.487274769,0
J62,102087,43,2/28/2014,Female,66000,High School,65.31145105,101.609554,10.08890279,0
J62,107714,45,12/11/2007,Male,93500,High School,54.76074051,97.51342651,11.39747072,0
J62,103649,36,11/20/2009,Male,77000,High School,61.83351479,98.34355527,3.584689141,0
J62,109013,52,12/26/2010,Male,27500,High School,71.97832369,104.3510177,14.50186318,0
J62,108922,38,12/17/2009,Male,49500,High School,66.51804974,91.55984288,12.45791824,0
J62,103697,44,2/22/2010,Male,71500,High School,63.76928122,83.54132582,9.053456958,1
J62,106270,48,12/13/2014,Male,60500,College,66.74642923,88.35423908,12.12354668,0
J62,102068,45,10/16/2013,Male,55000,College,76.98263068,109.2463067,11.23647142,0
J62,109428,59,4/28/2012,Female,60500,High School,28.70608798,95.414341,7.051224287,0
J62,108536,46,6/11/2006,Female,22000,High School,46.96635428,92.47948794,10.18986335,0
J62,105411,54,6/23/2013,Female,38500,High School,41.01832615,100.8816117,12.76637907,0
J62,101022,36,6/29/2014,Male,49500,Graduate Degree,53.81508496,85.96740505,9.563576804,0
J62,101304,40,11/4/2009,Male,38500,High School,53.19536055,124.2749679,9.065176259,0
J62,101442,29,1/12/2013,Male,55000,,68.98489614,104.286016,13.99837411,0
J62,102273,43,5/5/2011,Female,60500,Graduate Degree,50.15218071,99.40433169,11.22634114,0
J62,106903,38,2/16/2005,Female,71500,High School,48.64716105,96.09801545,9.513621443,0
J62,105948,36,4/8/2009,Female,66000,High School,59.17269531,100.5061528,8.81103359,0
J62,106874,48,12/12/2010,Male,33000,High School,80.00985768,86.16963612,14.92742567,0
J62,109237,46,9/7/2006,Male,60500,High School,83.64876139,98.30420851,14.71038932,0
J62,103949,52,10/23/2007,Female,77000,High School,38.38558804,101.7411344,10.05737843,0
J62,109694,18,7/4/2010,Female,60500,High School,65.93961778,96.39436919,6.64457069,0
J62,101934,43,12/27/2010,Male,60500,High School,69.78176951,123.7882601,4.073006012,0
J62,102115,33,11/26/2010,Male,55000,High School,55.79658285,91.29445446,10.43591402,0
J62,106410,31,10/25/2010,Male,60500,College,60.57092984,90.82121882,14.97180967,0
J62,102004,50,3/15/2006,Male,49500,High School,49.47083834,116.9737043,12.115049,0
J62,107851,40,11/7/2013,Male,55000,Graduate Degree,60.68858638,101.1420854,12.2970516,0
J62,100796,41,4/1/2008,Male,99000,High School,68.21859811,92.78507191,12.77856635,0
J62,102055,53,4/3/2013,Male,60500,Graduate Degree,64.29571494,112.839372,14.31211677,0
J62,109383,40,1/28/2008,Male,38500,High School,52.3584521,112.2120554,11.31112343,0
J62,109801,44,5/25/2013,Female,33000,College,71.50889003,96.81032309,12.29291172,0
J62,102150,45,5/8/2011,Male,55000,High School,53.62515143,106.4160602,9.202961286,0
J62,102338,53,11/24/2007,Male,82500,High School,72.67409777,89.59827796,10.57698712,0
J62,104325,47,1/7/2012,Female,66000,High School,59.90717815,119.8054677,15.38879614,0
J62,109590,53,4/14/2013,Female,77000,High School,68.61487353,105.8292796,9.886101762,0
J62,109807,39,5/10/2008,Male,16500,high school,66.02837878,103.3865848,7.777845678,0
J62,107757,42,5/22/2011,Male,44000,College,67.45505396,105.9954195,14.20799385,1
J62,101699,26,10/1/2011,Female,44000,College,52.4832131,85.38633062,19.05409941,0
J62,108962,48,8/2/2010,Male,60500,College,54.278322,102.1862561,10.43004029,0
J62,109839,37,4/23/2005,Male,88000,High School,69.19857802,79.04947309,7.140795587,0
J62,108827,34,6/24/2008,Male,44000,High School,56.49249186,92.00519447,12.78063558,0
J62,101610,61,2/6/2011,Male,27500,Graduate Degree,55.11068834,98.56743471,4.575710841,0
J62,105836,42,11/4/2010,Male,55000,High School,72.37241171,95.87921536,10.36985768,0
J62,103253,50,6/21/2005,Male,27500,High School,71.57657435,112.7592501,12.08799878,0
J62,102689,40,6/18/2005,Male,49500,College,76.4689822,81.92300153,5.876031152,0
J62,104498,40,11/1/2013,Female,27500,College,59.71250623,98.13219091,14.86505898,0
J62,105147,52,2/15/2009,Female,55000,High School,71.89522875,111.8434201,14.88445639,0
J62,103947,54,4/14/2008,Male,60500,High School,77.10319718,96.74560131,9.930194133,0
J62,101247,53,6/3/2009,Female,44000,College,81.00683441,107.1447992,14.72032768,0
J62,101128,49,5/7/2012,Male,55000,College,65.01665108,79.04839585,9.71171871,0
J62,103354,47,6/30/2005,Female,55000,High School,62.03224889,92.78751641,4.440009642,0
J62,109054,48,7/16/2008,Male,55000,College,39.73368368,112.8220554,10.25208546,0
J62,105712,37,3/15/2014,Female,71500,High School,42.23764809,115.0523911,5.001564572,0
J62,107786,49,11/7/2014,Male,71500,College,58.56288382,94.78912611,12.48892439,0
J62,101729,34,3/29/2005,Male,44000,High School,71.45391142,79.99051646,11.01698664,0
J62,101973,39,5/22/2010,Male,71500,High School,56.52869738,96.94006111,9.508053467,0
J62,105251,30,7/2/2007,Male,55000,High School,37.84818007,98.72190382,11.05494432,0
J62,109720,60,6/17/2013,Female,77000,High School,63.9142416,105.9309808,5.094831946,0
J62,100826,43,1/31/2007,Male,38500,Graduate Degree,40.82463783,98.62374825,8.017225459,0
J62,104555,40,5/28/2007,Male,44000,High School,72.63001504,98.27467737,10.996462,0
J62,101712,190,2/28/2013,Male,60500,High School,60.06736718,90.46399025,8.342434549,0
J62,102239,56,3/9/2008,Male,49500,High School,63.92424444,102.1446365,10.21004914,0
J62,105581,49,12/23/2005,Male,49500,High School,57.36430996,80.25672961,11.51612737,0
J62,101727,25,7/5/2006,Male,38500,College,58.12183534,95.92960301,4.747093596,0
J62,106778,46,12/29/2007,Male,33000,High School,69.09427158,96.52807721,6.004521894,0
J62,104753,30,3/31/2005,Female,,High School,50.30912902,95.84739242,12.19291682,0
J62,106666,,11/7/2006,Male,55000,High School,62.88038232,114.1519865,8.737857213,0
J62,108317,49,8/21/2007,Male,71500,College,76.15778987,104.6648089,14.7706016,0
J62,104337,45,7/18/2010,Female,55000,College,56.52137787,88.86425734,11.73996344,1
J62,100724,56,6/18/2008,Male,71500,High School,77.26562003,120.74918,12.61866196,0
J62,104388,36,10/6/2008,Male,71500,College,76.08981713,91.32628672,12.56674872,1
J62,105743,38,8/2/2005,Male,55000,College,76.43376886,86.52443297,3.864228944,0
J62,109718,34,7/28/2005,Male,77000,Graduate Degree,64.24218475,92.48305961,13.74048518,0
J62,103198,46,1/4/2014,Male,66000,College,50.15137936,103.8894339,9.998067865,0
J62,102684,36,10/20/2011,,88000,High School,85.32118399,99.08325193,10.82909627,0
J62,107530,48,10/30/2014,Male,71500,High School,55.03071374,86.670311,11.93800285,0
J62,108759,47,2/18/2007,Female,33000,College,50.24984331,100.4489983,13.42031735,0
J62,106291,210,10/7/2009,Female,49500,High School,44.84251183,106.2493237,5.866723216,0
J62,102104,47,9/15/2009,Male,44000,College,52.17255714,102.1666823,11.0525238,0
J62,104604,55,12/13/2009,Male,49500,High School,94.74895701,93.21353824,14.3893973,0
J62,107098,62,3/22/2008,Male,77000,High School,58.99143473,79.2056938,6.977793541,0
J62,107260,47,6/26/2010,Male,44000,College,72.3064422,94.2515447,14.68654232,0
J62,109630,43,5/1/2006,999,66000,High School,69.29394417,115.7707081,10.08258481,0
J62,102606,39,9/23/2005,Male,60500,College,53.19589163,102.4309636,11.2189907,0
J62,100970,52,11/22/2006,Male,44000,High School,42.80281661,106.0869502,11.43052806,0
J62,102142,186,10/25/2007,Male,27500,Graduate Degree,60.5606979,100.1265017,5.225761826,0
J88,104593,52,12/28/2010,Male,33000,High School,87.6492123,111.4672805,9.167038106,0
J88,105662,40,12/31/2006,Male,44000,Graduate Degree,60.95519345,92.86544127,5.396866728,0
J88,103235,42,7/25/2005,Male,55000,College,65.88347625,70.37068002,9.00202291,0
J88,104988,37,1/9/2007,Male,44000,High School,54.60664221,90.22864562,11.3941649,0
J88,108282,36,11/1/2009,Male,38500,,56.62027983,106.6433933,9.378481732,1
J88,107891,47,10/24/2008,Female,71500,College,52.7742115,101.834633,12.1634017,0
J88,109676,39,2/11/2009,Male,66000,High School,65.79444689,86.71890303,6.004600417,0
J88,106391,182,2/26/2013,Male,44000,College,69.99715421,100.8937435,14.10820488,0
J88,108570,49,12/16/2013,Male,49500,High School,65.80802428,97.28566561,5.982693483,0
J88,100875,40,7/29/2014,Male,77000,High School,62.3226403,91.73887894,12.92330185,0
J88,106126,45,12/11/2010,Male,49500,High School,61.57047327,86.10276562,10.5981896,0
J88,108404,18,1/10/2013,Male,71500,High School,57.15312372,89.39767724,12.64480691,0
J88,102319,65,12/29/2008,Male,49500,High School,75.28463899,102.8935872,,0
J88,105274,52,7/16/2006,Male,27500,High School,63.61948362,88.67179215,11.83908043,0
J88,101638,53,7/31/2006,Male,49500,High School,65.80062959,90.78391152,7.343459383,0
J88,105158,38,3/4/2011,Male,49500,College,61.19477789,109.0209683,11.82757937,0
J88,103722,38,9/16/2005,Male,44000,High School,61.03887007,91.23891006,11.870485,0
J88,105618,62,6/28/2014,Female,55000,high school,58.83010025,86.3756571,9.229922454,0
J88,106899,46,3/17/2010,Male,49500,High School,63.45233144,78.60039828,5.659359091,0
J88,100349,53,2/17/2005,Male,55000,High School,66.27550557,122.2405161,8.179672968,0
J88,109350,36,5/9/2009,Male,66000,High School,58.01620778,85.1097847,10.23226538,0
J88,100057,43,12/20/2008,Male,77000,College,61.35825262,104.7191529,17.7284481,0
J88,103364,64,6/9/2010,Male,71500,High School,50.17012616,91.05894818,13.53475704,0
J88,109002,192,9/11/2008,Male,49500,High School,81.65546359,108.1008142,6.13177714,0
J88,105436,53,12/30/2007,Male,60500,High School,64.39690048,117.0655246,10.88759408,0
J88,107552,63,11/11/2007,Male,60500,high school,53.06295695,100.9718531,11.48383002,0
J88,102485,55,9/14/2011,Male,60500,College,71.33954832,86.01653598,6.664789033,0
J88,103713,45,6/16/2009,Male,71500,high school,57.16225593,100.7147109,14.32475563,0
J88,108658,46,1/20/2007,Male,49500,College,76.40084674,103.8777067,6.468813108,0
J88,100358,50,9/4/2009,999,38500,College,52.54593682,116.060272,12.16532805,0
J88,102911,60,12/15/2006,Female,99000,High School,43.42639615,96.26160585,8.507322046,0
J88,104526,50,9/3/2009,Female,38500,High School,65.97035954,87.81195172,6.539470278,1
J88,101820,49,5/6/2009,Male,55000,High School,38.93290051,99.23179712,10.09633104,0
J88,102782,45,5/7/2010,Female,66000,Graduate Degree,58.10259969,102.1348822,14.76483609,1
J88,106684,54,11/28/2007,Male,44000,High School,56.34780164,80.4223634,12.55226517,0
J88,108225,52,9/17/2014,Female,49500,High School,40.61097775,102.0837584,6.356095078,0
J88,106403,33,10/15/2012,Female,66000,High School,59.61901198,100.3056647,7.415102998,0
J88,109526,55,4/11/2007,Female,55000,College,62.42073405,91.34818444,7.163107745,1
J88,100420,34,5/18/2009,Female,71500,High School,48.75038875,105.2620712,5.681746328,0
J88,104264,60,4/18/2011,Male,55000,College,69.41298152,95.03802299,10.48853063,0
J88,105725,58,7/9/2007,Male,60500,High School,76.60885901,117.7738934,9.327489343,0
J88,101556,52,3/30/2009,Female,71500,High School,53.90581349,90.97636593,7.440131005,0
J88,105564,46,8/22/2009,,44000,College,76.6700647,108.2147383,8.971608849,1
J88,102736,64,10/22/2005,,22000,High School,54.71460798,102.7006505,8.445481488,0
J88,105494,36,2/8/2011,Female,88000,High School,64.59728508,106.1893157,9.083364737,1
J88,100830,34,12/15/2012,Male,49500,High School,61.14371168,111.3634041,7.361488532,1
J88,108737,27,8/8/2010,Female,44000,High School,46.70125183,105.0121853,9.922334866,0
J88,105699,44,2/26/2010,Female,82500,High School,58.15193098,114.1117216,-0.368508507,0
J88,104558,49,8/14/2006,Female,55000,high school,54.78903471,114.9574389,14.81232287,0
J88,103972,60,5/23/2013,Male,27500,High School,55.42229054,92.97593633,13.6935735,0
J88,101654,67,6/21/2011,Male,44000,High School,62.32721186,101.9829799,11.11348139,0
J88,105680,39,8/13/2013,Male,49500,College,63.54366925,98.61336931,14.30275412,0
J88,100941,40,5/3/2009,Male,55000,High School,70.37673595,115.2919034,10.47055906,0
J88,101118,58,9/7/2007,Female,49500,High School,38.75641715,99.61461744,9.433143674,0
J88,107767,58,5/20/2007,Male,55000,High School,86.15630196,110.2486226,8.263433972,0
J88,101037,48,12/13/2009,Female,44000,College,60.72549518,86.43729509,7.704884763,0
J88,106303,60,7/22/2013,Male,49500,College,58.366823,86.568343,10.6736415,0
J88,100607,31,3/30/2014,Male,27500,High School,66.53995908,106.2437888,11.59417279,0
J88,100165,50,8/9/2005,Male,99000,High School,74.6726237,99.4592363,10.58358783,0
J88,106358,26,5/30/2008,Female,60500,High School,53.45282505,103.6324641,15.14652206,0
J88,104725,34,6/8/2012,Female,60500,High School,56.07936237,97.6152568,12.87753259,1
J88,107016,52,10/18/2012,Male,38500,High School,73.7619576,98.29245954,10.54674907,0
J88,101660,45,6/9/2010,Female,60500,High School,59.76251104,88.45384134,8.457676665,0
J88,103408,29,10/8/2013,Male,71500,Graduate Degree,69.32990339,113.253612,9.040397839,0
J88,109973,38,4/11/2008,Male,82500,High School,68.30713888,93.19500994,11.90943076,0
J88,105099,56,6/20/2011,Male,66000,High School,64.29680055,121.8368377,12.26261385,0
J88,100890,196,6/12/2012,Male,77000,College,72.68904468,86.35759718,11.94232088,0
J88,101607,60,7/28/2006,Male,22000,College,69.93900371,103.0089289,13.68366613,0
J88,105078,37,9/22/2008,Male,71500,,70.73101972,99.00470724,12.28879497,0
J88,101376,31,12/24/2011,Male,44000,College,90.86933916,94.05490436,13.16260298,1
J88,107560,42,11/15/2013,Male,38500,High School,82.78566611,90.97611035,13.90531603,0
J88,104775,58,12/26/2014,Male,60500,High School,63.3226574,87.67180679,8.598990681,0
J88,109173,33,1/27/2005,Male,49500,High School,67.24937605,111.6989207,17.64284008,0
J88,105551,66,7/6/2011,Male,55000,College,73.44890181,77.37024499,10.54368997,0
J88,106061,60,8/22/2005,Male,49500,High School,53.48301007,98.80528138,12.56812994,0
J88,104924,40,11/5/2006,Male,82500,College,62.08691667,90.20532265,14.86976906,0
J88,100086,33,1/14/2012,Male,60500,High School,66.92746826,123.5425814,11.48426491,0
J88,104568,63,9/14/2008,Male,38500,High School,61.48230179,102.7192199,7.650807789,0
J88,104044,54,3/4/2012,Female,44000,High School,58.96424,94.6110363,11.74535853,0
J88,108753,26,5/27/2010,Male,27500,High School,57.67384056,113.2534968,14.21307626,0
J88,106539,28,5/15/2014,Male,71500,College,90.60380767,115.3580768,16.60961679,0
J88,104452,38,6/19/2008,Female,66000,High School,48.73223149,95.37211435,7.621681797,0
J88,103022,57,9/5/2005,Female,71500,High School,60.76056724,96.84081416,9.799148715,0
J88,106921,28,10/19/2012,Male,49500,High School,65.41915283,114.8559873,9.170255577,0
J88,107322,42,12/25/2012,Female,55000,College,55.5111173,106.8566245,12.71297898,0
J88,103240,35,5/28/2008,Male,44000,High School,68.42527564,98.91397084,9.049077635,0
J88,106192,61,12/2/2012,Male,49500,College,60.14951293,104.1278165,11.27931183,0
J88,108324,43,4/17/2007,Male,82500,High School,45.98565097,98.93479462,12.80790542,0
K11,104711,36,12/23/2010,Male,38500,College,57.53016541,88.80437145,14.45449434,0
K11,105156,44,11/28/2011,Male,77000,College,62.13482983,108.1529713,7.200181727,0
K11,103550,49,7/27/2011,Female,55000,High School,47.71912118,84.22448507,9.703950186,0
K11,100439,46,10/10/2012,Male,49500,High School,76.88896763,97.43422943,16.34871179,0
K11,108353,43,9/6/2005,Male,49500,High School,70.60314034,96.05724717,10.49991869,0
K11,103549,40,4/24/2009,Male,55000,High School,69.64080053,97.06073182,15.50290886,1
K11,103497,41,4/1/2007,Female,38500,High School,61.4830818,102.8628453,7.695378173,0
K11,100065,46,7/9/2011,Female,55000,Graduate Degree,40.87528175,91.56946876,2.944461849,0
K11,101974,55,3/13/2009,Male,60500,Graduate Degree,59.69729835,102.0848208,10.41956723,0
K11,107404,202,6/18/2010,Male,60500,College,73.83279134,102.5243137,13.22838976,1
K11,103430,43,7/19/2013,Male,44000,High School,70.12764199,99.11355377,12.00228296,0
K11,109688,42,3/10/2011,Male,66000,High School,53.93535543,95.48811389,7.433070823,0
K11,105841,43,2/15/2013,Female,33000,High School,51.82519267,98.17837516,10.57673997,0
K11,100257,54,12/29/2010,Male,44000,College,63.98207146,101.2815809,11.42581573,0
K11,108273,40,12/25/2013,Female,71500,High School,44.10465762,94.9442033,10.98662564,1
K11,102728,45,9/5/2012,Male,60500,College,78.76359333,79.8751999,14.01568667,0
K11,105655,42,8/30/2014,Male,55000,College,60.98861202,105.2465628,15.81314247,0
K11,102138,35,3/12/2008,Male,49500,high school,71.26465173,94.43243342,12.14890045,0
K11,103186,37,11/20/2010,999,66000,High School,57.47249248,97.85884634,11.3810902,0
K11,106083,50,3/22/2005,Female,33000,High School,50.64998877,100.6120392,9.05316953,0
K11,104807,33,7/17/2007,Female,55000,College,32.21743847,110.0717622,7.241285978,0
K11,104800,21,9/16/2005,Male,71500,high school,50.45070174,103.9209312,12.01460441,0
K11,101751,42,10/30/2011,999,44000,High School,65.64062498,104.2905197,18.18935705,0
K11,108517,180,5/11/2008,Male,38500,College,69.52871966,114.1228377,13.84921037,0
K11,108134,199,9/12/2009,Male,22000,College,69.13865595,110.9653812,16.39666605,0
K11,105643,48,11/20/2005,Male,38500,High School,75.2212554,112.8737571,13.66599841,0
K11,105533,38,8/13/2010,Female,66000,high school,67.59215772,99.63835633,6.068094375,0
K11,102947,44,11/23/2005,Male,99000,High School,71.24928622,114.3045114,3.44796979,0
K11,107367,43,3/24/2005,Male,44000,High School,66.89683796,105.7587496,6.972645262,0
K11,104895,48,10/16/2009,Female,66000,High School,63.65124875,95.464562,13.84617341,0
K11,103366,190,1/8/2005,Male,66000,High School,67.67056318,105.2126969,13.16564101,0
K11,108296,168,3/28/2013,Male,60500,High School,70.73142556,99.68305673,10.67954096,0
K11,103019,40,5/29/2006,Female,44000,High School,58.81587005,91.02101746,7.064854219,0
K11,109096,63,12/8/2014,Male,66000,College,49.80782102,76.9168438,7.665679667,0
K11,104045,43,4/16/2007,Male,60500,College,58.33169296,95.10801339,3.913506379,0
K11,103442,32,1/12/2009,Male,71500,High School,55.07919846,100.4616584,12.76528779,0
K11,105684,38,5/3/2009,Female,77000,College,57.69653023,109.5581262,8.347802968,1
K11,105015,43,5/12/2009,Male,82500,College,62.26772844,103.8026905,12.97365472,1
K11,100457,28,7/5/2013,Male,82500,High School,80.0368922,91.88516136,15.4679101,0
K11,101390,40,9/30/2013,Male,44000,High School,68.85333262,87.98061096,10.58094245,0
K11,103330,57,1/30/2007,Male,44000,High School,54.71341081,90.13969454,10.37671645,0
K11,108189,35,11/15/2009,Female,44000,High School,48.98101773,97.08225314,9.022802675,0
K11,106366,54,1/18/2011,Male,38500,High School,69.03391339,106.3235659,11.17840163,1
K11,101141,38,4/23/2013,999,27500,High School,56.49779621,117.4283687,9.472580406,0
K11,105557,57,5/17/2011,Male,49500,College,62.725626,103.5384303,8.007871513,0
K11,100444,51,7/26/2007,Female,66000,College,68.58931819,112.3413448,11.25478329,0
K11,105260,,3/19/2005,Male,38500,Graduate Degree,74.94680217,86.03264003,13.6384906,0
K11,104158,34,7/13/2013,Male,44000,High School,59.21848779,101.5270219,13.82523989,1
K11,100031,37,11/15/2010,Male,38500,High School,67.04478377,87.70474545,11.73572964,0
K11,103961,49,1/24/2009,Female,60500,Graduate Degree,52.71771938,92.17086988,11.75981784,0
K11,100959,31,1/6/2010,Male,104500,high school,84.27174221,97.02006721,12.13143681,0
K11,105623,55,,Male,66000,High School,78.26109283,102.3377561,12.91763031,1
K11,100963,62,1/20/2010,Female,38500,High School,56.67581303,99.95328757,9.014724228,0
K11,105418,53,5/10/2006,Female,38500,High School,39.88620743,95.26765211,10.55916717,0
K11,106797,38,11/20/2012,Male,49500,High School,58.18413633,104.7213796,4.942824941,0
K11,104005,47,7/3/2008,Male,88000,High School,68.89727045,82.5906866,15.15242928,1
K11,108043,48,10/8/2008,Male,49500,High School,55.06870285,95.98044799,3.734317896,0
